Price,Beds,SqFt,Baths,Address,City,Zip,PropertyType,YearBuilt,Community,LotSize,RedfinEstimate,PricePerSqFt,CentralAir,Fireplace,Levels,MainLevelBathrooms,MainLevelBedrooms,Spa,GarageSpaces,ParkingSpaces,Patio,Pool,CommonWalls,Latitude,Longitude,WalkInCloset,KitchenIsland,CloseToOutdoors,HighCeiling,SixtoEightRating,SixtoEightType,SixtoEightDist,NinetoTwelveRating,NinetoTwelveType,NinetoTwelveDist,KtoSixRating,KtoSixType,KtoSixDist,SeventoEightRating,SeventoEightType,SeventoEightDist,KtoFiveRating,KtoFiveType,KtoFiveDist,WalkScore,TransitScore,BikeScore
280000,1.0,621.0,1.0,2815 S Fairview St Unit A,Santa Ana,92704.0,Condominium,1974.0,Santaluz,,302108.0,451.0,No,Yes,,,,No,1.0,1.0,Yes,No,,,,No,No,No,No,3.0,Public,0.6,6.0,Public,0.7,,,,,,,5.0,Public,0.9,52.0,35.0,63.0
299900,1.0,943.0,1.0,3050 S Bristol St Unit 15R,Santa Ana,92704.0,Condominium,1970.0,699 - Not Defined,,348829.0,318.0,Yes,No,One,1.0,1.0,Community,0.0,0.0,Yes,Community,1 Common Wall,33.70631,-117.886128,No,No,No,No,3.0,Public,0.7,6.0,Public,1.0,,,,,,,5.0,Public,0.9,75.0,39.0,87.0
350000,2.0,1431.0,2.0,852 Bear Crk #14,Costa Mesa,92626.0,Condominium,1976.0,C3 - South Coast Metro,1.0,367829.0,245.0,Yes,Yes,Two,0.0,0.0,Community,1.0,2.0,No,Community,2+ Common Walls,33.696106,-117.892631,No,No,No,Yes,,,,,,,,,,,,,,,,69.0,38.0,50.0
1330000,3.0,1476.0,2.0,3037 Samoa Pl,Costa Mesa,92626.0,Single Family Residence,1959.0,C1 - Mesa Verde,7400.0,1185659.0,901.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,No,No,No Common Wall,33.681628,-117.929363,No,Yes,No,No,,,,5.0,Public,1.6,8.0,Public,0.5,4.0,Public,0.5,,,,42.0,26.0,61.0
915000,3.0,1451.0,2.0,1606 Baker St,Costa Mesa,92626.0,Single Family Residence,1959.0,C1 - Mesa Verde,6240.0,974728.0,631.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.681095,-117.923642,No,No,No,No,,,,5.0,Public,1.7,8.0,Public,0.6,4.0,Public,0.5,,,,77.0,32.0,70.0
1050000,4.0,2587.0,2.5,878 Prospect Pl,Costa Mesa,92626.0,Single Family Residence,1980.0,C3 - South Coast Metro,6050.0,1057965.0,406.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,No,No,No Common Wall,33.683815,-117.892997,No,No,No,No,,,,,,,,,,,,,,,,53.0,36.0,55.0
614900,3.0,1320.0,2.0,132 Lexington Ln,Costa Mesa,92626.0,Townhouse,1964.0,C4 - Central Costa Mesa,1400.0,629778.0,466.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.660413,-117.905757,Yes,No,No,No,,,,,,,,,,,,,,,,66.0,40.0,54.0
615000,3.0,1320.0,2.0,192 Brookline Ln,Costa Mesa,92626.0,Townhouse,1965.0,C4 - Central Costa Mesa,1400.0,638822.0,466.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.659327,-117.907319,No,No,No,No,,,,,,,,,,,,,,,,74.0,40.0,61.0
1525000,4.0,2278.0,2.0,2983 Mindanao Dr,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,9842.0,1503052.0,669.0,Yes,Yes,One,2.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.679704,-117.932292,Yes,Yes,No,No,,,,5.0,Public,1.5,,,,4.0,Public,0.7,,,,44.0,22.0,59.0
1100000,4.0,2230.0,3.0,2631 Lucent Ln,Costa Mesa,92626.0,Condominium,2018.0,C4 - Central Costa Mesa,3307.0,,493.0,Yes,No,Two,1.0,1.0,Private,1.0,2.0,No,No,No Common Wall,33.668921,-117.918519,Yes,Yes,No,No,,,,,,,,,,,,,,,,54.0,39.0,77.0
922000,3.0,1463.0,2.0,987 Cheyenne St,Costa Mesa,92626.0,Single Family Residence,1969.0,C3 - South Coast Metro,6000.0,937130.0,630.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,No,No,No Common Wall,33.684333,-117.898376,No,No,No,No,,,,,,,,,,,,,,,,59.0,36.0,54.0
655000,3.0,1508.0,2.5,620 Brookview Way,Costa Mesa,92626.0,Townhouse,1974.0,C3 - South Coast Metro,,675834.0,434.0,Yes,No,Two,1.0,1.0,Community,2.0,2.0,No,Community,2+ Common Walls,33.683842,-117.882583,No,No,No,No,,,,,,,,,,,,,,,,75.0,39.0,60.0
951000,3.0,1556.0,2.0,1876 New Jersey St,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,6500.0,998226.0,611.0,Yes,Yes,One,2.0,3.0,No,1.0,4.0,Yes,Private,No Common Wall,33.688337,-117.935999,No,Yes,Yes,No,,,,5.0,Public,2.0,8.0,Public,0.5,4.0,Public,0.6,,,,15.0,24.0,58.0
1035000,4.0,2456.0,3.0,2990 Lumiere Dr,Costa Mesa,92626.0,Single Family Residence,2018.0,699 - Not Defined,2665.0,1066226.0,421.0,Yes,No,Two,1.0,1.0,No,2.0,2.0,No,No,No Common Wall,33.679364,-117.895814,Yes,Yes,No,No,,,,,,,,,,,,,,,,78.0,37.0,67.0
665000,3.0,1524.0,2.5,626 Rhine Ln #117,Costa Mesa,92626.0,Townhouse,1976.0,C3 - South Coast Metro,,691396.0,436.0,Yes,Yes,Two,1.0,0.0,No,2.0,2.0,No,Community,1 Common Wall,33.684969,-117.882583,No,No,No,No,,,,,,,,,,,,,,,,68.0,39.0,57.0
945000,3.0,1597.0,2.0,3202 Michigan Ave,Costa Mesa,92626.0,Single Family Residence,1962.0,C1 - Mesa Verde,7300.0,987187.0,592.0,Yes,No,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.687218,-117.926754,Yes,No,No,No,,,,5.0,Public,2.0,8.0,Public,0.1,4.0,Public,0.1,,,,54.0,29.0,56.0
925480,4.0,2418.0,3.0,1065 Tulare Dr,Costa Mesa,92626.0,Single Family Residence,1972.0,C3 - South Coast Metro,6000.0,1039296.0,383.0,Yes,Yes,Two,1.0,1.0,No,1.0,4.0,Yes,No,No Common Wall,33.689058,-117.902486,Yes,No,No,No,,,,,,,,,,,,,,,,50.0,33.0,43.0
882250,3.0,1272.0,2.0,809 Sonora Rd,Costa Mesa,92626.0,Single Family Residence,1963.0,C4 - Central Costa Mesa,6417.0,902300.0,694.0,Yes,Yes,One,2.0,3.0,No,1.0,3.0,Yes,No,No Common Wall,33.675798,-117.89112,No,No,No,No,,,,,,,,,,,,,,,,61.0,38.0,63.0
927000,4.0,1556.0,2.0,1848 Ohio Pl,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,9476.0,1025597.0,596.0,Yes,Yes,One,2.0,4.0,No,1.0,2.0,No,No,No Common Wall,33.689261,-117.934465,No,No,Yes,No,,,,5.0,Public,2.1,8.0,Public,0.4,4.0,Public,0.6,,,,21.0,26.0,60.0
465000,2.0,892.0,2.0,2423 Minuteman Way,Costa Mesa,92626.0,Condominium,1967.0,C4 - Central Costa Mesa,1400.0,512472.0,521.0,Yes,No,One,2.0,2.0,No,1.0,2.0,No,Private,1 Common Wall,33.661881,-117.905711,No,No,No,No,,,,,,,,,,,,,,,,61.0,40.0,54.0
427000,2.0,1270.0,2.0,921 Hollow Brook Ln #122,Costa Mesa,92626.0,Townhouse,1976.0,C3 - South Coast Metro,,475694.0,336.0,Yes,Yes,Multi/Split,,,Community,2.0,2.0,Yes,Community,1 Common Wall,33.695917,-117.895166,No,No,Yes,No,,,,,,,,,,,,,,,,56.0,37.0,44.0
875000,3.0,1647.0,2.0,1618 Minorca Dr,Costa Mesa,92626.0,Single Family Residence,1959.0,C1 - Mesa Verde,7011.0,964402.0,531.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,Yes,No,No Common Wall,33.67604,-117.924557,No,No,No,No,,,,5.0,Public,1.3,8.0,Public,0.9,4.0,Public,0.8,,,,78.0,33.0,77.0
1100000,3.0,1378.0,2.0,283 Bowling Green Dr,Costa Mesa,92626.0,Single Family Residence,1957.0,C4 - Central Costa Mesa,7200.0,1153129.0,798.0,No,Yes,One,2.0,3.0,No,2.0,2.0,No,Private,No Common Wall,33.665867,-117.911329,No,No,No,No,,,,,,,,,,,,,,,,45.0,40.0,62.0
580000,3.0,1422.0,2.5,607 Lassen Ln #193,Costa Mesa,92626.0,Condominium,1974.0,C3 - South Coast Metro,,643608.0,408.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.686498,-117.88267,No,No,No,No,,,,,,,,,,,,,,,,58.0,39.0,48.0
865000,3.0,1416.0,2.0,3331 Wyoming Cir,Costa Mesa,92626.0,Single Family Residence,1970.0,C1 - Mesa Verde,5500.0,1003187.0,611.0,Yes,Yes,One,2.0,3.0,No,1.0,7.0,Yes,No,No Common Wall,33.692272,-117.930853,No,Yes,No,Yes,,,,5.0,Public,2.4,8.0,Public,0.4,4.0,Public,0.5,,,,31.0,31.0,63.0
1350000,4.0,2504.0,2.0,2841 Europa Dr,Costa Mesa,92626.0,Single Family Residence,1965.0,C1 - Mesa Verde,7490.0,1492758.0,539.0,Yes,Yes,Two,1.0,1.0,Private,1.0,2.0,Yes,Private,No Common Wall,33.675228,-117.943358,Yes,No,No,Yes,,,,5.0,Public,1.2,,,,4.0,Public,1.4,,,,17.0,23.0,70.0
935000,4.0,2733.0,3.0,942 Cheyenne St,Costa Mesa,92626.0,Single Family Residence,1965.0,C3 - South Coast Metro,6100.0,1122383.0,342.0,No,Yes,One,2.0,3.0,No,1.0,2.0,No,No,No Common Wall,33.683466,-117.895841,Yes,No,No,No,,,,,,,,,,,,,,,,54.0,37.0,45.0
880000,4.0,1867.0,2.0,1133 El Camino Dr,Costa Mesa,92626.0,Single Family Residence,1963.0,C4 - Central Costa Mesa,6305.0,1007788.0,471.0,Yes,Yes,One,2.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.67598,-117.904876,No,No,Yes,No,,,,,,,,,,,,,,,,78.0,38.0,65.0
1590000,3.0,2204.0,,2016 Kornat Dr,Costa Mesa,92626.0,Single Family Residence,1964.0,C1 - Mesa Verde,7350.0,1538151.0,721.0,Yes,Yes,Two,1.0,0.0,No,2.0,2.0,Yes,No,No Common Wall,33.677431,-117.941582,No,No,No,No,,,,5.0,Public,1.3,8.0,Public,1.1,4.0,Public,1.2,,,,10.0,22.0,62.0
900000,3.0,1597.0,2.0,3210 Iowa St,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,6092.0,946682.0,564.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,No,No,No Common Wall,33.687599,-117.937372,No,No,Yes,No,,,,5.0,Public,2.0,8.0,Public,0.6,4.0,Public,0.7,,,,13.0,22.0,58.0
1620000,3.0,2800.0,2.0,359 Nassau Rd,Costa Mesa,92626.0,Condominium,1956.0,C4 - Central Costa Mesa,7700.0,1547516.0,579.0,Yes,No,One,5.0,6.0,No,2.0,2.0,No,No,No Common Wall,33.661846,-117.914762,No,No,No,No,,,,,,,,,,,,,,,,72.0,40.0,78.0
945000,4.0,1556.0,1.5,1852 Illinois St,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,6825.0,1016225.0,607.0,Yes,Yes,One,2.0,4.0,No,1.0,2.0,No,No,No Common Wall,33.688832,-117.934644,No,No,No,No,,,,5.0,Public,2.1,8.0,Public,0.4,4.0,Public,0.6,,,,21.0,25.0,58.0
645000,2.0,1569.0,2.0,191 Fairwinds,Costa Mesa,92626.0,Condominium,1980.0,C4 - Central Costa Mesa,1920.0,677048.0,411.0,Yes,Yes,Two,0.0,0.0,Community,2.0,2.0,Yes,Community,1 Common Wall,33.662629,-117.907439,No,No,Yes,Yes,,,,,,,,,,,,,,,,62.0,40.0,57.0
750000,4.0,1860.0,2.5,927 Hyde Ct,Costa Mesa,92626.0,Townhouse,1979.0,C3 - South Coast Metro,1950.0,762529.0,403.0,Yes,Yes,Two,2.0,3.0,Community,1.0,2.0,Yes,Community,1 Common Wall,33.68044,-117.895711,Yes,No,No,Yes,,,,,,,,,,,,,,,,78.0,37.0,64.0
1235000,4.0,2608.0,3.5,3131 Madeira Ave,Costa Mesa,92626.0,Single Family Residence,1959.0,C1 - Mesa Verde,7000.0,1325167.0,474.0,Yes,Yes,One,3.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.684906,-117.930556,No,Yes,Yes,No,,,,5.0,Public,1.8,8.0,Public,0.3,4.0,Public,0.4,,,,34.0,27.0,57.0
865000,3.0,1269.0,2.0,946 Magellan St,Costa Mesa,92626.0,Single Family Residence,1961.0,C4 - Central Costa Mesa,6045.0,907949.0,682.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.674231,-117.894897,No,No,Yes,No,,,,,,,,,,,,,,,,55.0,38.0,58.0
880000,3.0,1720.0,1.5,3357 California St,Costa Mesa,92626.0,Single Family Residence,1974.0,C1 - Mesa Verde,5000.0,1010387.0,512.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,Yes,Private,1 Common Wall,33.693441,-117.933893,Yes,Yes,No,No,,,,5.0,Public,2.4,8.0,Public,0.5,4.0,Public,0.6,,,,26.0,28.0,59.0
725000,3.0,2008.0,2.5,916 Lombard Ct,Costa Mesa,92626.0,Single Family Residence,1979.0,C3 - South Coast Metro,1780.0,776888.0,361.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.681131,-117.89604,No,No,No,Yes,,,,,,,,,,,,,,,,78.0,37.0,64.0
1310000,4.0,2855.0,3.0,3153 Country Club Dr,Costa Mesa,92626.0,Single Family Residence,1963.0,C1 - Mesa Verde,10710.0,1291833.0,459.0,Yes,Yes,One,3.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.685985,-117.930644,No,No,No,Yes,,,,5.0,Public,1.9,8.0,Public,0.3,4.0,Public,0.4,,,,34.0,27.0,57.0
888000,3.0,1937.0,2.5,3065 Paragon,Costa Mesa,92626.0,Townhouse,2015.0,C3 - South Coast Metro,1937.0,927033.0,458.0,Yes,No,Two,1.0,0.0,Private,1.0,2.0,Yes,No,No Common Wall,33.682021,-117.889031,Yes,Yes,No,No,,,,,,,,,,,,,,,,76.0,38.0,63.0
480000,1.0,864.0,1.0,3053 Loysburg Bay #41,Costa Mesa,92626.0,Condominium,1983.0,C3 - South Coast Metro,,502087.0,556.0,Yes,Yes,Multi/Split,0.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.68196,-117.8878,No,No,No,Yes,,,,,,,,,,,,,,,,79.0,38.0,68.0
1375000,4.0,2302.0,2.5,2726 Sandpiper Dr,Costa Mesa,92626.0,Single Family Residence,1967.0,C1 - Mesa Verde,6615.0,1436089.0,597.0,Yes,Yes,Two,1.0,0.0,No,1.0,3.0,Yes,No,No Common Wall,33.669667,-117.94419,Yes,No,No,No,,,,5.0,Public,0.9,,,,4.0,Public,1.7,,,,10.0,23.0,64.0
941000,3.0,1501.0,1.5,954 Coronado Dr,Costa Mesa,92626.0,Single Family Residence,1962.0,C4 - Central Costa Mesa,6510.0,993486.0,627.0,Yes,Yes,One,2.0,3.0,No,1.0,4.0,Yes,Private,No Common Wall,33.673886,-117.89746,No,No,No,No,,,,,,,,,,,,,,,,58.0,38.0,59.0
975000,4.0,1982.0,2.0,931 Azalea Dr,Costa Mesa,92626.0,Single Family Residence,1972.0,C3 - South Coast Metro,6720.0,1038357.0,492.0,Yes,Yes,One,2.0,4.0,Private,1.0,2.0,Yes,Private,No Common Wall,33.694292,-117.895013,No,No,No,No,,,,,,,,,,,,,,,,50.0,37.0,44.0
722000,3.0,1357.0,2.0,1624 Primrose St,Costa Mesa,92626.0,Single Family Residence,1959.0,Not Applicable,6000.0,839574.0,532.0,No,Yes,One,,,No,1.0,0.0,No,No,,,,No,No,No,No,,,,5.0,Public,1.4,8.0,Public,0.8,4.0,Public,0.7,,,,70.0,33.0,74.0
962160,4.0,1982.0,2.0,3394 Fuchsia,Costa Mesa,92626.0,Single Family Residence,1973.0,C3 - South Coast Metro,6080.0,1058945.0,485.0,Yes,Yes,One,2.0,4.0,Private,1.0,2.0,Yes,Private,No Common Wall,33.69255,-117.898032,No,No,No,No,,,,,,,,,,,,,,,,56.0,35.0,43.0
952000,3.0,1300.0,2.0,3056 Warren Ln,Costa Mesa,92626.0,Single Family Residence,1958.0,C3 - South Coast Metro,7590.0,1001006.0,732.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.681983,-117.912931,No,No,No,No,,,,,,,,,,,,,,,,82.0,39.0,64.0
827000,3.0,1348.0,1.5,3085 Loren Ln,Costa Mesa,92626.0,Single Family Residence,1957.0,C3 - South Coast Metro,6250.0,834422.0,614.0,No,Yes,One,2.0,3.0,No,1.0,2.0,Yes,Private,No Common Wall,33.683194,-117.909132,No,No,No,No,,,,,,,,,,,,,,,,82.0,39.0,62.0
1350000,4.0,2600.0,2.5,2721 Sandpiper Dr,Costa Mesa,92626.0,Single Family Residence,1967.0,C1 - Mesa Verde,8792.0,1420085.0,519.0,Yes,Yes,Two,1.0,0.0,No,1.0,3.0,Yes,No,No Common Wall,33.66947,-117.944831,No,No,No,No,,,,5.0,Public,0.9,,,,4.0,Public,1.7,,,,10.0,24.0,64.0
645000,4.0,1420.0,2.0,2331 Richmond Way,Costa Mesa,92626.0,Single Family Residence,1965.0,C4 - Central Costa Mesa,1400.0,672295.0,454.0,Yes,No,Two,1.0,1.0,Community,1.0,2.0,Yes,Community,1 Common Wall,33.659471,-117.907037,No,No,No,No,,,,,,,,,,,,,,,,69.0,40.0,60.0
414000,2.0,844.0,1.5,2338 Richmond Way,Costa Mesa,92626.0,Single Family Residence,1967.0,C4 - Central Costa Mesa,1400.0,500750.0,491.0,Yes,No,One,1.0,2.0,Community,2.0,2.0,No,Community,2+ Common Walls,33.659629,-117.906659,No,No,No,No,,,,,,,,,,,,,,,,66.0,40.0,54.0
1140000,3.0,1682.0,2.0,3081 Madeira Ave,Costa Mesa,92626.0,Single Family Residence,1959.0,C1 - Mesa Verde,6831.0,1169585.0,678.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.683081,-117.931651,No,No,No,No,,,,5.0,Public,1.7,8.0,Public,0.5,4.0,Public,0.5,,,,25.0,25.0,57.0
1378000,5.0,2504.0,3.0,1925 Lanai Dr,Costa Mesa,92626.0,Single Family Residence,1967.0,C1 - Mesa Verde,6000.0,1393094.0,550.0,Yes,Yes,Two,1.0,1.0,Private,1.0,2.0,Yes,No,No Common Wall,33.677757,-117.937766,Yes,Yes,Yes,No,,,,5.0,Public,1.3,8.0,Public,1.0,4.0,Public,1.0,,,,22.0,18.0,55.0
895000,3.0,1457.0,2.0,3249 Oregon Ave,Costa Mesa,92626.0,Single Family Residence,1961.0,C1 - Mesa Verde,6000.0,930233.0,614.0,No,Yes,One,2.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.689309,-117.933344,No,No,Yes,No,,,,5.0,Public,2.1,8.0,Public,0.4,4.0,Public,0.5,,,,30.0,27.0,62.0
1386000,4.0,1768.0,2.0,2947 Ceylon Dr,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,7500.0,1247022.0,784.0,Yes,Yes,One,2.0,4.0,No,1.0,4.0,Yes,No,No Common Wall,33.677578,-117.929134,No,Yes,Yes,No,,,,5.0,Public,1.3,,,,4.0,Public,0.8,,,,55.0,29.0,70.0
1025000,5.0,2290.0,3.0,1112 Corona Ln,Costa Mesa,92626.0,Single Family Residence,1964.0,C4 - Central Costa Mesa,6500.0,1024376.0,448.0,No,Yes,Two,1.0,2.0,No,2.0,2.0,No,No,No Common Wall,33.675698,-117.904052,No,No,No,No,,,,,,,,,,,,,,,,65.0,38.0,65.0
930000,4.0,1417.0,2.0,2728 Loreto Ave,Costa Mesa,92626.0,Single Family Residence,1960.0,C4 - Central Costa Mesa,6510.0,949015.0,656.0,Yes,Yes,One,2.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.672993,-117.892185,No,No,No,No,,,,,,,,,,,,,,,,54.0,37.0,57.0
810000,3.0,1177.0,2.0,1322 Watson Ave,Costa Mesa,92626.0,Single Family Residence,1955.0,C3 - South Coast Metro,6912.0,867233.0,688.0,Yes,Yes,One,2.0,3.0,No,1.0,4.0,Yes,No,No Common Wall,33.682544,-117.91329,No,No,Yes,No,,,,,,,,,,,,,,,,82.0,39.0,64.0
860000,3.0,1637.0,2.0,3202 Minnesota Ave,Costa Mesa,92626.0,Single Family Residence,1960.0,699 - Not Defined,6600.0,904907.0,525.0,No,No,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.687241,-117.931102,No,No,No,No,,,,5.0,Public,2.0,8.0,Public,0.3,4.0,Public,0.4,,,,35.0,27.0,63.0
1275000,4.0,2029.0,2.0,1945 Sanderling Cir,Costa Mesa,92626.0,Single Family Residence,1964.0,C1 - Mesa Verde,7725.0,1325179.0,628.0,Yes,Yes,Three Or More,0.0,0.0,No,1.0,2.0,No,No,No Common Wall,33.669481,-117.937875,No,Yes,Yes,No,,,,5.0,Public,0.8,,,,4.0,Public,1.5,,,,19.0,19.0,55.0
475000,3.0,1324.0,2.0,934 Hollow Brook Ln #125,Costa Mesa,92626.0,Condominium,1976.0,C3 - South Coast Metro,,459465.0,359.0,Yes,Yes,One,1.0,1.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.696119,-117.89579,No,No,No,No,,,,,,,,,,,,,,,,56.0,37.0,44.0
675000,3.0,1484.0,2.5,631 Whitney Way #132,Costa Mesa,92626.0,Townhouse,1976.0,C3 - South Coast Metro,,687410.0,455.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.685463,-117.882685,No,No,No,No,,,,,,,,,,,,,,,,68.0,39.0,57.0
570000,2.0,1244.0,2.0,2337 Minuteman Way,Costa Mesa,92626.0,Condominium,1967.0,C4 - Central Costa Mesa,1400.0,586418.0,458.0,No,No,Two,1.0,1.0,No,2.0,2.0,No,Community,2+ Common Walls,33.659584,-117.905685,No,No,No,No,,,,,,,,,,,,,,,,66.0,40.0,54.0
1140000,4.0,2375.0,3.0,1038 Coronado Dr,Costa Mesa,92626.0,Single Family Residence,2010.0,C4 - Central Costa Mesa,3704.0,1181363.0,480.0,Yes,Yes,Two,1.0,1.0,No,1.0,4.0,Yes,No,No Common Wall,33.675054,-117.899932,No,Yes,No,No,,,,,,,,,,,,,,,,72.0,38.0,65.0
925000,3.0,1722.0,2.0,968 Carnation Ave,Costa Mesa,92626.0,Single Family Residence,1973.0,C3 - South Coast Metro,6250.0,954912.0,537.0,Yes,Yes,One,2.0,4.0,No,2.0,2.0,No,No,No Common Wall,33.693182,-117.897094,No,No,No,No,,,,,,,,,,,,,,,,59.0,36.0,46.0
1405000,4.0,1801.0,2.5,2915 Pemba Dr,Costa Mesa,92626.0,Single Family Residence,1960.0,C1 - Mesa Verde,8000.0,1407287.0,780.0,Yes,Yes,One,3.0,4.0,No,2.0,4.0,No,No,,33.676723,-117.931971,No,No,No,No,,,,5.0,Public,1.3,,,,4.0,Public,0.9,,,,47.0,26.0,68.0
500000,2.0,890.0,1.0,1632 Iowa St Unit B,Costa Mesa,92626.0,Condominium,1971.0,C1 - Mesa Verde,,490209.0,562.0,Yes,No,Two,0.0,0.0,No,1.0,2.0,Yes,Community,2+ Common Walls,33.690038,-117.923207,No,No,No,No,,,,5.0,Public,2.3,8.0,Public,0.2,4.0,Public,0.2,,,,54.0,34.0,51.0
1060000,4.0,2413.0,3.0,1859 Pitcairn Dr,Costa Mesa,92626.0,Single Family Residence,1963.0,C1 - Mesa Verde,8404.0,1110843.0,439.0,Yes,Yes,Two,3.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.672834,-117.934712,No,No,No,Yes,,,,5.0,Public,1.0,,,,4.0,Public,1.2,,,,28.0,23.0,67.0
900000,4.0,1606.0,2.0,1222 Londonderry St,Costa Mesa,92626.0,Single Family Residence,1963.0,C3 - South Coast Metro,6015.0,924118.0,560.0,Yes,Yes,One,2.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.686759,-117.909041,No,No,No,No,,,,,,,,,,,,,,,,58.0,37.0,47.0
375000,3.0,1324.0,2.0,3413 Pinebrook Cir #94,Costa Mesa,92626.0,Condominium,1976.0,C2 - Southwest Costa Mesa,3000.0,391910.0,283.0,Yes,Yes,Two,0.0,1.0,No,2.0,2.0,No,Community,1 Common Wall,33.695054,-117.89421,No,No,No,No,,,,,,,,,,,,,,,,69.0,37.0,47.0
945000,3.0,1520.0,2.0,1730 Minorca Pl,Costa Mesa,92626.0,Single Family Residence,1961.0,C1 - Mesa Verde,7866.0,980854.0,622.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.674936,-117.929729,No,No,No,No,,,,5.0,Public,1.2,,,,4.0,Public,0.9,,,,59.0,28.0,72.0
1265000,4.0,2001.0,3.0,269 Bowling Green Dr,Costa Mesa,92626.0,Single Family Residence,1957.0,C4 - Central Costa Mesa,7680.0,1306181.0,632.0,Yes,Yes,One,3.0,4.0,Private,1.0,2.0,Yes,No,No Common Wall,33.665891,-117.910734,Yes,No,No,No,,,,,,,,,,,,,,,,52.0,40.0,57.0
930000,3.0,1379.0,2.0,344 Westbrook Pl,Costa Mesa,92626.0,Single Family Residence,1957.0,C4 - Central Costa Mesa,6464.0,946967.0,674.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.665477,-117.914076,No,No,No,No,,,,,,,,,,,,,,,,57.0,40.0,69.0
861000,3.0,1463.0,2.0,913 Tanana Pl,Costa Mesa,92626.0,Single Family Residence,1967.0,C3 - South Coast Metro,6000.0,916260.0,589.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.686279,-117.894531,No,No,No,No,,,,,,,,,,,,,,,,63.0,34.0,47.0
475000,2.0,909.0,1.0,810 Baker St #101,Costa Mesa,92626.0,Townhouse,1983.0,C3 - South Coast Metro,,485044.0,523.0,Yes,Yes,Two,1.0,1.0,No,1.0,2.0,Yes,No,1 Common Wall,33.680751,-117.890175,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,76.0,38.0,65.0
1152000,3.0,1715.0,2.0,1063 Salinas Ave,Costa Mesa,92626.0,Single Family Residence,1969.0,C3 - South Coast Metro,6500.0,991110.0,672.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,Yes,Private,No Common Wall,33.691763,-117.90158,No,Yes,No,Yes,,,,,,,,,,,,,,,,37.0,32.0,39.0
1635000,5.0,2711.0,3.0,2065 Mandarin Dr,Costa Mesa,92626.0,Single Family Residence,1967.0,C1 - Mesa Verde,6615.0,1654790.0,603.0,Yes,Yes,Two,1.0,1.0,Private,2.0,2.0,Yes,Private,No Common Wall,33.670224,-117.943229,Yes,Yes,Yes,No,,,,5.0,Public,0.9,,,,4.0,Public,1.6,,,,14.0,23.0,64.0
985000,3.0,1427.0,2.0,2989 Jacaranda Ave,Costa Mesa,92626.0,Single Family Residence,1959.0,C1 - Mesa Verde,7526.0,1021313.0,690.0,No,Yes,One,2.0,3.0,No,2.0,2.0,No,Private,No Common Wall,33.679961,-117.925152,No,No,No,No,,,,5.0,Public,1.6,8.0,Public,0.6,4.0,Public,0.6,,,,71.0,31.0,70.0
